GraduatedYr,FacName,FacName.1,gender,AgeGrad,Nationality,EntryChannel,MUET,Program,CGPA,YearEntry,YearGrad,Status,JobGroup,jobassurance,JobStatusCategory,JobNumber,JobIncomeCategory
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 2,BACELOR SAINS HORTIKULTUR,-0.2576074933779451,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS HORTIKULTUR,-0.5581038265196406,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 2,BACELOR SAINS HORTIKULTUR,-0.5914923079798298,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,4,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS PERNIAGAANTANI,0.744046950427709,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,0,1.2403064562613186,0,3,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.6582692709002067,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,11,Band 3,BACELOR SAINS PERNIAGAANTANI,0.3099966914452581,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 2,BACELOR SAINS PERNIAGAANTANI,0.744046950427709,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS PERTANIAN,0.7106584689675197,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),1.511982024012043,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,11,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),1.1780972094101583,2018,2022,Bekerja sepenuh masa,Pekerjaan Asas,3,2,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,0,2,Band 3,BACELOR PERTANIAN (SAINS TERNAKAN),0.9443778391888383,2017,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,0.443550617286012,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS HORTIKULTUR,0.9443778391888383,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,2,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),0.677269987507332,2017,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,2,Pertama,0
2022,FP,Fac2,0,1.2403064562613186,0,3,Band 3,BACELOR PERTANIAN (SAINS TERNAKAN),-0.023888123156625085,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,3,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),-0.6582692709002067,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,1.2403064562613186,0,3,Band 2,BACELOR SAINS HORTIKULTUR,0.07627732122393958,2018,2022,Bekerja sepenuh masa,Pengurus,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 3,BACELOR SAINS HORTIKULTUR,0.677269987507332,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR PERTANIAN (AKUAKULTUR),0.9777663206490275,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,0.5103275802063889,2018,2022,Bekerja separa masa,Pekerjaan Asas,3,3,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS HORTIKULTUR,1.0111548021092152,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),0.6438815060471428,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR PERTANIAN (SAINS TERNAKAN),0.5103275802063889,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS HORTIKULTUR,1.0111548021092152,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 3,BACELOR SAINS HORTIKULTUR,0.5437160616665782,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,0,7,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),-0.4245499006788867,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,0,1.2403064562613186,0,3,Band 2,BACELOR SAINS HORTIKULTUR,-0.09066508607700202,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,3,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,0.443550617286012,2018,2022,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,3,3,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS HORTIKULTUR,1.211485690870346,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),0.2766082099850704,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,0.443550617286012,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,11,0
2022,FP,Fac2,0,0.18415103260953475,0,7,Band 4,BACELOR SAINS HORTIKULTUR,1.5453705054722306,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,1.3116511352509121,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS HORTIKULTUR,0.6104930245869551,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,3,11,2
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,1.2448741723305352,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,0.3099966914452581,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,13,Band 3,BACELOR SAINS PERNIAGAANTANI,0.37677365436563504,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,1
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS HORTIKULTUR,0.9109893577286505,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 2,BACELOR SAINS HORTIKULTUR,-0.09066508607700202,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,2,Ke- 2,0
2022,FP,Fac2,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS PERNIAGAANTANI,1.211485690870346,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,3,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS PERNIAGAANTANI,0.9777663206490275,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,-1.092319529882656,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,1.2403064562613186,0,3,Band 4,BACELOR SAINS HORTIKULTUR,0.6104930245869551,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS PERNIAGAANTANI,0.744046950427709,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS HORTIKULTUR,-0.391161419218699,2018,2022,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS PERNIAGAANTANI,0.1430542841443165,2018,2022,Bekerja sepenuh masa,Profesional,2,0,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,0,12,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.925377122581713,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,12,Band 2,BACELOR SAINS PERNIAGAANTANI,-1.2258734557234099,2018,2022,Bekerja separa masa,Profesional,3,3,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,0,11,Band 5,BACELOR SAINS PERTANIAN,1.1113202464897813,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,1.2403064562613186,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,0.9443778391888383,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS PERNIAGAANTANI,1.0445432835694044,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,0,0.7122287444354267,0,11,Band 4,BACELOR SAINS HORTIKULTUR,1.278262653790723,2017,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS HORTIKULTUR,-0.6582692709002067,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,1.2403064562613186,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.6916577523603945,2017,2022,Bekerja sepenuh masa,Operator Loji dan Mesin dan Pemasang,3,3,Pertama,0
2022,FP,Fac2,1,1.2403064562613186,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.2242190119177559,2017,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,2,0,Pertama,0
2022,FP,Fac2,1,1.2403064562613186,0,3,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-2.1273624551484978,2017,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,2,0,Ke- 2,0
2022,FP,Fac2,1,0.18415103260953475,0,2,Band 4,BACELOR PERTANIAN (AKUAKULTUR),-0.19083053045756818,2017,2022,Bekerja sepenuh masa,Profesional,3,0,Ke- 2,0
2022,FP,Fac2,1,0.18415103260953475,0,2,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-0.6248807894400176,2017,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 2,BACELOR SAINS PERTANIAN,0.677269987507332,2018,2022,Bekerja separa masa,Pengurus,5,1,-2,0
2022,FP,Fac2,0,1.7683841680872106,1,6,Band 2,BACELOR PERTANIAN (AKUAKULTUR),0.1430542841443165,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,1.3450396167110998,2018,2022,Bekerja sepenuh masa,Pengurus,3,2,Pertama,0
2022,FP,Fac2,1,2.2964618799131027,0,3,Band 2,BACELOR SAINS PENGURUSAN PERLADANGAN,0.2432197285248812,2018,2022,Bekerja sepenuh masa,"Pekerja Mahir Pertanian, Perhutanan dan Perikanan",4,1,-2,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 4,BACELOR SAINS PENGURUSAN PERLADANGAN,0.6438815060471428,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 2,BACELOR SAINS PENGURUSAN PERLADANGAN,0.8442123948082736,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,0.8442123948082736,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.18415103260953475,0,2,Band 4,BACELOR SAINS PENGURUSAN PERLADANGAN,0.5103275802063889,2017,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,0.677269987507332,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,0.9777663206490275,2018,2022,Bekerja sepenuh masa,Pengurus,3,0,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,-0.29099597483813283,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS PENGURUSAN PERLADANGAN,1.0111548021092152,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,0.7774354318878967,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 4,BACELOR SAINS PENGURUSAN PERLADANGAN,0.8442123948082736,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS HORTIKULTUR,1.0445432835694044,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),1.0111548021092152,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,0.744046950427709,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,0,8.633394421823805,0,3,Band 2,BACELOR SAINS PERTANIAN,1.144708727949969,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,2,2,Pertama,1
2022,FP,Fac2,0,8.105316709997913,0,3,Band 3,BACELOR SAINS PERTANIAN,0.9777663206490275,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,2,2,Ke- 2,1
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.2242190119177559,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PERNIAGAANTANI,0.4101621358258243,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,12,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.8586001596613361,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,3,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),-0.29099597483813283,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS HORTIKULTUR,1.144708727949969,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS HORTIKULTUR,0.744046950427709,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS HORTIKULTUR,0.677269987507332,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,4,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS PERNIAGAANTANI,0.07627732122393958,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,0.18415103260953475,0,12,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.49132686359926364,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,0,7,Band 3,BACELOR PERTANIAN (AKUAKULTUR),0.677269987507332,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS PERNIAGAANTANI,0.4101621358258243,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,1.1113202464897813,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 2,BACELOR SAINS PENGURUSAN PERLADANGAN,0.37677365436563504,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,0.9443778391888383,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PENGURUSAN PERLADANGAN,0.8776008762684614,2018,2022,Bekerja sepenuh masa,"Pekerja Mahir Pertanian, Perhutanan dan Perikanan",4,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS PERTANIAN,0.9109893577286505,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,0.7122287444354267,1,6,Band 2,BACELOR PERTANIAN (SAINS TERNAKAN),-2.4612472697503827,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS PERNIAGAANTANI,1.211485690870346,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PERTANIAN,1.2448741723305352,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.8586001596613361,2018,2022,Bekerja separa masa,Pekerja Sokongan Perkeranian,5,1,-2,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.19083053045756818,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS PERNIAGAANTANI,0.2766082099850704,2018,2022,Bekerja sepenuh masa,Pengurus,3,3,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,0,2,Band 4,BACELOR SAINS PERTANIAN,1.278262653790723,2017,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS HORTIKULTUR,1.1780972094101583,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR SAINS HORTIKULTUR,1.445205061091666,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,1.2403064562613186,0,3,Band 3,BACELOR SAINS PERTANIAN,-0.023888123156625085,2017,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 4,BACELOR SAINS PERTANIAN,1.144708727949969,2018,2022,Bekerja sepenuh masa,Pengurus,3,2,Pertama,0
2022,FP,Fac2,0,0.18415103260953475,1,6,Band 2,BACELOR SAINS PERTANIAN,-0.45793838213907595,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERTANIAN,0.4769390987462012,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERTANIAN,0.443550617286012,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,0.7122287444354267,0,3,Band 4,BACELOR SAINS PERTANIAN,1.4785935425518537,2018,2022,Bekerja sepenuh masa,Profesional,2,2,Pertama,0
2022,FP,Fac2,0,2.2964618799131027,0,3,Band 3,BACELOR SAINS PERTANIAN,-1.125708011342844,2017,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2022,FP,Fac2,1,0.18415103260953475,0,2,Band 4,BACELOR SAINS PERTANIAN,-0.6248807894400176,2017,2022,Bekerja sepenuh masa,Profesional,3,2,Ke- 2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 2,BACELOR SAINS PERTANIAN,0.5437160616665782,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERTANIAN,0.7774354318878967,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 4,BACELOR SAINS PENGURUSAN PERLADANGAN,1.1113202464897813,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR SAINS PERTANIAN,0.17644276560450425,2018,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,0,1.7683841680872106,0,4,Band 2,BACELOR PERTANIAN (AKUAKULTUR),-2.0939739736883087,2017,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,1,1.2403064562613186,0,3,Band 3,BACELOR SAINS PERTANIAN,-0.2242190119177559,2017,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,1,1.2403064562613186,0,3,Band 2,BACELOR SAINS PERNIAGAANTANI,-2.060585492228121,2017,2022,Bekerja sepenuh masa,"Pekerja Mahir Pertanian, Perhutanan dan Perikanan",3,2,11,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),-0.6248807894400176,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.18415103260953475,0,11,Band 5,BACELOR SAINS HORTIKULTUR,1.57875898693242,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,2,Pertama,1
2022,FP,Fac2,1,0.18415103260953475,0,12,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.35777293775850977,2018,2022,Bekerja sepenuh masa,Pengurus,3,3,Pertama,0
2022,FP,Fac2,1,0.18415103260953475,0,12,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.2242190119177559,2018,2022,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,3,3,11,0
2022,FP,Fac2,1,0.18415103260953475,0,11,Band 4,BACELOR SAINS PERTANIAN,1.378428098171289,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PERTANIAN,0.17644276560450425,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,-0.34392667921635717,0,13,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.9921540855020899,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.391161419218699,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,11,Band 4,BACELOR SAINS PERTANIAN,0.9777663206490275,2017,2022,Bekerja sepenuh masa,Pekerjaan Asas,5,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,7,Band 3,BACELOR SAINS HORTIKULTUR,0.34338517290544734,2016,2022,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.5581038265196406,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,5,1,-2,0
2022,FP,Fac2,1,0.7122287444354267,0,3,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.5914923079798298,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,1,0.7122287444354267,0,11,Band 3,BACELOR SAINS PERNIAGAANTANI,0.5771045431267658,2018,2022,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 4,BACELOR SAINS PERTANIAN,0.1096658026841273,2018,2022,Bekerja separa masa,Juruteknik dan Profesional Bersekutu,2,3,Ke- 2,0
2022,FP,Fac2,1,0.7122287444354267,0,2,Band 3,BACELOR SAINS PERTANIAN,0.20983124706469347,2016,2022,Melanjutkan pengajian (SKPG 2.0),-2,3,1,-2,0
2022,FP,Fac2,1,0.18415103260953475,0,12,Band 2,BACELOR SAINS PERNIAGAANTANI,-0.15744204899737896,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,3,Pertama,0
2022,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS PERTANIAN,-0.5247153450594528,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),0.9777663206490275,2018,2022,Belum/Tidak bekerja,-2,3,1,-2,0
2022,FP,Fac2,0,-0.34392667921635717,0,2,Band 4,BACELOR PERTANIAN (SAINS TERNAKAN),0.8442123948082736,2018,2022,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,2,Pertama,0
2022,FP,Fac2,0,-0.34392667921635717,0,13,Band 3,BACELOR SAINS PERNIAGAANTANI,-0.391161419218699,2018,2022,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,0,Pertama,0
2022,FP,Fac2,1,0.18415103260953475,0,11,Band 3,BACELOR PERTANIAN (AKUAKULTUR),0.37677365436563504,2018,2022,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
